term	level	class
GO:0007073	5	biological_process
GO:0007074	5	biological_process
GO:0007075	5	biological_process
GO:0007076	4	biological_process
GO:0007077	4	biological_process
GO:0007078	4	biological_process
GO:0007079	4	biological_process
GO:0007080	4	biological_process
GO:0007084	5	biological_process
GO:0007086	5	biological_process
GO:0007087	4	biological_process
GO:0007088	6	biological_process
GO:0007089	9	biological_process
GO:0007091	5	biological_process
GO:0007093	4	biological_process
GO:0007094	6	biological_process
GO:0007095	6	biological_process
GO:0007096	7	biological_process
GO:0007097	4	biological_process
GO:0007098	3	biological_process
GO:0007099	3	biological_process
GO:0007100	4	biological_process
GO:0007105	3	biological_process
GO:0007107	4	biological_process
GO:0007110	4	biological_process
GO:0007111	4	biological_process
GO:0007112	3	biological_process
GO:0007113	4	biological_process
GO:0007114	3	biological_process
GO:0007116	4	biological_process
GO:0007117	2	biological_process
GO:0007118	3	biological_process
GO:0007119	3	biological_process
GO:0007120	4	biological_process
GO:0007121	4	biological_process
GO:0007124	3	biological_process
GO:0007127	4	biological_process
GO:0007128	4	biological_process
GO:0007129	4	biological_process
GO:0007130	4	biological_process
GO:0007131	3	biological_process
GO:0007132	5	biological_process
GO:0007133	5	biological_process
GO:0007134	4	biological_process
GO:0007135	4	biological_process
GO:0007136	4	biological_process
GO:0007137	5	biological_process
GO:0007138	5	biological_process
GO:0007139	4	biological_process
GO:0007140	3	biological_process
GO:0007141	4	biological_process
GO:0007142	4	biological_process
GO:0007143	3	biological_process
GO:0007144	4	biological_process
GO:0007146	5	biological_process
GO:0007147	4	biological_process
GO:0007154	2	biological_process
GO:0007155	2	biological_process
GO:0007156	5	biological_process
GO:0007157	5	biological_process
GO:0007158	4	biological_process
GO:0007159	4	biological_process
GO:0007160	4	biological_process
GO:0007161	5	biological_process
GO:0007162	5	biological_process
GO:0007163	2	biological_process
GO:0007164	3	biological_process
GO:0007165	2	biological_process
GO:0007166	3	biological_process
GO:0007167	4	biological_process
GO:0007168	5	biological_process
GO:0007169	5	biological_process
GO:0007171	6	biological_process
GO:0007172	5	biological_process
GO:0007173	7	biological_process
GO:0007174	5	biological_process
GO:0007175	5	biological_process
GO:0007176	4	biological_process
GO:0007178	5	biological_process
GO:0007179	6	biological_process
GO:0007181	6	biological_process
GO:0007182	6	biological_process
GO:0007185	5	biological_process
GO:0007186	3	biological_process
GO:0007187	4	biological_process
GO:0007188	4	biological_process
GO:0007189	5	biological_process
GO:0007190	7	biological_process
GO:0007191	4	biological_process
GO:0007192	4	biological_process
GO:0007193	5	biological_process
GO:0007194	6	biological_process
GO:0007195	4	biological_process
GO:0007196	5	biological_process
GO:0007197	5	biological_process
GO:0007198	5	biological_process
GO:0007199	5	biological_process
GO:0007200	4	biological_process
GO:0007202	9	biological_process
GO:0007204	3	biological_process
GO:0007205	4	biological_process
GO:0007206	5	biological_process
GO:0007207	5	biological_process
GO:0007208	5	biological_process
GO:0007209	5	biological_process
GO:0007210	3	biological_process
GO:0007211	4	biological_process
GO:0007212	3	biological_process
GO:0007213	4	biological_process
GO:0007214	4	biological_process
GO:0007215	4	biological_process
GO:0007216	4	biological_process
GO:0007217	4	biological_process
GO:0007218	4	biological_process
GO:0007219	4	biological_process
GO:0007220	4	biological_process
GO:0007221	9	biological_process
GO:0007223	7	biological_process
GO:0007224	4	biological_process
GO:0007225	4	biological_process
GO:0007227	4	biological_process
GO:0007228	5	biological_process
GO:0007229	4	biological_process
GO:0007231	4	biological_process
GO:0007232	5	biological_process
GO:0007234	5	biological_process
GO:0007249	4	biological_process
GO:0007250	9	biological_process
GO:0007252	6	biological_process
GO:0007253	6	biological_process
GO:0007254	6	biological_process
GO:0007258	6	biological_process
GO:0007259	5	biological_process
GO:0007260	7	biological_process
GO:0007263	5	biological_process
GO:0007264	4	biological_process
GO:0007265	5	biological_process
GO:0007266	6	biological_process
GO:0007267	3	biological_process
GO:0007268	7	biological_process
GO:0007269	4	biological_process
GO:0007270	8	biological_process
GO:0007271	8	biological_process
GO:0007272	2	biological_process
GO:0007274	8	biological_process
GO:0007275	2	biological_process
GO:0007276	3	biological_process
GO:0007277	3	biological_process
GO:0007278	3	biological_process
GO:0007279	3	biological_process
GO:0007280	4	biological_process
GO:0007281	3	biological_process
GO:0007282	3	biological_process
GO:0007283	3	biological_process
GO:0007284	3	biological_process
GO:0007285	3	biological_process
GO:0007286	4	biological_process
GO:0007287	3	biological_process
GO:0007288	3	biological_process
GO:0007289	3	biological_process
GO:0007290	3	biological_process
GO:0007291	3	biological_process
GO:0007292	4	biological_process
GO:0007293	3	biological_process
GO:0007294	3	biological_process
GO:0007295	3	biological_process
GO:0007296	3	biological_process
GO:0007297	3	biological_process
GO:0007298	4	biological_process
GO:0007299	3	biological_process
GO:0007300	2	biological_process
GO:0007301	4	biological_process
GO:0007302	4	biological_process
GO:0007303	3	biological_process
GO:0007304	4	biological_process
GO:0007305	4	biological_process
GO:0007306	3	biological_process
GO:0007307	3	biological_process
GO:0007308	3	biological_process
GO:0007309	3	biological_process
GO:0007310	4	biological_process
GO:0007311	5	biological_process
GO:0007312	3	biological_process
GO:0007313	5	biological_process
GO:0007314	4	biological_process
GO:0007315	3	biological_process
GO:0007316	2	biological_process
GO:0007317	4	biological_process
GO:0007318	3	biological_process
GO:0007319	8	biological_process
GO:0007320	3	biological_process
GO:0007321	4	biological_process
GO:0007323	5	biological_process
GO:0007338	3	biological_process
GO:0007339	3	biological_process
GO:0007340	2	biological_process
GO:0007341	3	biological_process
GO:0007342	3	biological_process
GO:0007343	2	biological_process
GO:0007344	2	biological_process
GO:0007346	5	biological_process
GO:0007347	7	biological_process
GO:0007348	3	biological_process
GO:0007349	3	biological_process
GO:0007350	4	biological_process
GO:0007351	4	biological_process
GO:0007352	5	biological_process
GO:0007354	6	biological_process
GO:0007355	5	biological_process
GO:0007356	5	biological_process
GO:0007359	5	biological_process
GO:0007362	4	biological_process
GO:0007365	4	biological_process
GO:0007366	5	biological_process
GO:0007367	5	biological_process
GO:0007368	5	biological_process
GO:0007369	4	biological_process
GO:0007370	3	biological_process
GO:0007371	4	biological_process
GO:0007374	4	biological_process
GO:0007375	5	biological_process
GO:0007376	3	biological_process
GO:0007377	4	biological_process
GO:0007378	3	biological_process
GO:0007379	3	biological_process
GO:0007380	4	biological_process
GO:0007381	5	biological_process
GO:0007382	5	biological_process
GO:0007383	5	biological_process
GO:0007384	5	biological_process
GO:0007385	5	biological_process
GO:0007386	5	biological_process
GO:0007387	6	biological_process
GO:0007388	6	biological_process
GO:0007389	2	biological_process
GO:0007390	4	biological_process
GO:0007391	5	biological_process
GO:0007392	4	biological_process
GO:0007393	5	biological_process
GO:0007394	4	biological_process
GO:0007395	4	biological_process
GO:0007396	4	biological_process
GO:0007398	4	biological_process
GO:0007399	4	biological_process
GO:0007400	4	biological_process
GO:0007402	4	biological_process
GO:0007403	4	biological_process
GO:0007405	4	biological_process
GO:0007406	7	biological_process
GO:0007407	3	biological_process
GO:0007409	8	biological_process
GO:0007411	8	biological_process
GO:0007412	3	biological_process
GO:0007413	4	biological_process
GO:0007414	4	biological_process
GO:0007415	5	biological_process
GO:0007416	6	biological_process
GO:0007417	4	biological_process
GO:0007418	3	biological_process
GO:0007419	4	biological_process
GO:0007420	4	biological_process
GO:0007421	4	biological_process
GO:0007422	4	biological_process
GO:0007423	4	biological_process
GO:0007424	5	biological_process
GO:0007425	4	biological_process
GO:0007426	4	biological_process
GO:0007427	6	biological_process
GO:0007428	6	biological_process
GO:0007429	6	biological_process
GO:0007430	6	biological_process
GO:0007431	5	biological_process
GO:0007432	5	biological_process
GO:0007433	6	biological_process
GO:0007434	6	biological_process
GO:0007435	5	biological_process
GO:0007436	4	biological_process
GO:0007437	6	biological_process
GO:0007438	4	biological_process
GO:0007439	4	biological_process
GO:0007440	3	biological_process
GO:0007441	5	biological_process
GO:0007442	3	biological_process
GO:0007443	4	biological_process
GO:0007444	4	biological_process
GO:0007445	4	biological_process
GO:0007446	3	biological_process
GO:0007447	4	biological_process
GO:0007448	5	biological_process
GO:0007449	5	biological_process
GO:0007450	5	biological_process
GO:0007451	4	biological_process
GO:0007453	6	biological_process
GO:0007454	6	biological_process
GO:0007455	6	biological_process
GO:0007458	3	biological_process
GO:0007460	8	biological_process
GO:0007462	8	biological_process
GO:0007463	8	biological_process
GO:0007464	8	biological_process
GO:0007465	8	biological_process
GO:0007469	5	biological_process
GO:0007470	6	biological_process
GO:0007472	6	biological_process
GO:0007473	6	biological_process
GO:0007474	4	biological_process
GO:0007475	4	biological_process
GO:0007476	5	biological_process
GO:0007477	3	biological_process
GO:0007478	6	biological_process
GO:0007479	6	biological_process
GO:0007480	5	biological_process
GO:0007481	6	biological_process
GO:0007482	5	biological_process
GO:0007483	6	biological_process
GO:0007484	5	biological_process
GO:0007485	6	biological_process
GO:0007486	6	biological_process
GO:0007487	3	biological_process
GO:0007488	4	biological_process
GO:0007489	6	biological_process
GO:0007490	4	biological_process
GO:0007491	4	biological_process
GO:0007492	4	biological_process
GO:0007493	4	biological_process
GO:0007494	5	biological_process
GO:0007495	4	biological_process
GO:0007496	3	biological_process
GO:0007497	3	biological_process
GO:0007498	4	biological_process
GO:0007499	4	biological_process
GO:0007500	4	biological_process
GO:0007501	4	biological_process
GO:0007502	4	biological_process
GO:0007503	4	biological_process
GO:0007504	5	biological_process
GO:0007505	5	biological_process
GO:0007506	3	biological_process
GO:0007507	4	biological_process
GO:0007508	5	biological_process
GO:0007509	3	biological_process
GO:0007510	5	biological_process
GO:0007512	5	biological_process
GO:0007516	5	biological_process
GO:0007517	4	biological_process
GO:0007518	4	biological_process
GO:0007519	5	biological_process
GO:0007520	4	biological_process
GO:0007521	4	biological_process
GO:0007522	5	biological_process
GO:0007523	5	biological_process
GO:0007524	6	biological_process
GO:0007525	4	biological_process
GO:0007526	5	biological_process
GO:0007527	5	biological_process
GO:0007528	6	biological_process
GO:0007529	6	biological_process
GO:0007530	3	biological_process
GO:0007531	4	biological_process
GO:0007532	5	biological_process
GO:0007533	3	biological_process
GO:0007534	2	biological_process
GO:0007535	3	biological_process
GO:0007536	4	biological_process
GO:0007537	4	biological_process
GO:0007538	4	biological_process
GO:0007539	5	biological_process
GO:0007540	3	biological_process
GO:0007541	3	biological_process
GO:0007542	5	biological_process
GO:0007543	2	biological_process
GO:0007545	4	biological_process
GO:0007546	5	biological_process
GO:0007547	5	biological_process
GO:0007548	3	biological_process
GO:0007549	7	biological_process
GO:0007552	3	biological_process
GO:0007553	5	biological_process
GO:0007554	6	biological_process
GO:0007555	6	biological_process
GO:0007556	5	biological_process
GO:0007557	6	biological_process
GO:0007558	5	biological_process
GO:0007560	5	biological_process
GO:0007561	4	biological_process
GO:0007562	3	biological_process
GO:0007563	5	biological_process
GO:0007564	5	biological_process
GO:0007565	3	biological_process
GO:0007566	2	biological_process
GO:0007567	3	biological_process
GO:0007584	3	biological_process
GO:0007585	2	biological_process
GO:0007586	2	biological_process
GO:0007588	3	biological_process
GO:0007589	4	biological_process
GO:0007591	3	biological_process
GO:0007593	3	biological_process
GO:0007594	4	biological_process
GO:0007595	5	biological_process
GO:0007596	3	biological_process
GO:0007597	6	biological_process
GO:0007598	6	biological_process
GO:0007599	4	biological_process
GO:0007600	4	biological_process
GO:0007601	6	biological_process
GO:0007602	3	biological_process
GO:0007603	4	biological_process
GO:0007604	4	biological_process
GO:0007605	6	biological_process
GO:0007606	5	biological_process
GO:0007608	6	biological_process
GO:0007610	2	biological_process
GO:0007611	3	biological_process
GO:0007612	4	biological_process
GO:0007613	4	biological_process
GO:0007614	5	biological_process
GO:0007615	5	biological_process
GO:0007616	5	biological_process
